"segment_id","all_count","non_srl_count","food_count","drink_count","wrapper_count","bottle_count","can_count","LSOA","Loc","unique_ID","segment_distance","land_use","LSOA_Name","Region","imd_score","income_score","employment_score","education_score","health_score","crime_score","housing_score","environment_score","imd_quintile","urban_rural"
"33117",1,1,0,0,0,0,0,"E01011660","Loc_013","1665477494699",39.6,"Low Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33118",7,0,0,0,0,0,0,"E01011660","Loc_013","1665477494730",51,"Low Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33119",7,3,0,0,0,0,0,"E01011660","Loc_004","1665477930344",52.4,"Low Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33120",4,2,0,0,0,0,0,"E01011660","Loc_004","1665477930369",48.5,"Low Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33121",20,10,0,3,0,1,0,"E01011660","Loc_008","1665478174266",52.5,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33122",8,8,0,3,0,2,0,"E01011660","Loc_008","1665478174284",52.1,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33123",24,14,1,7,1,2,1,"E01011660","Loc_011","1665478354337",46.2,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33124",8,4,0,3,0,0,1,"E01011660","Loc_011","1665478433968",52.4,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33125",4,3,1,2,1,1,0,"E01011660","Loc_007","1665478612553",46.4,"Low Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33126",5,5,0,0,0,0,0,"E01011660","Loc_007","1665478676179",68.9,"Low Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33127",14,8,0,4,0,0,1,"E01011660","Loc_003","1665479234214",46,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33128",20,6,0,3,0,0,2,"E01011660","Loc_003","1665479309052",54.1,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33129",20,7,1,2,1,0,2,"E01011660","Loc_015","1665479507910",48.6,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33130",16,8,0,4,0,0,0,"E01011660","Loc_006","1665479745385",56.2,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33131",29,13,2,2,2,0,0,"E01011660","Loc_006","1665479745401",44.6,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33132",18,5,0,3,0,0,1,"E01011660","Loc_009","1665480002438",48.7,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33133",15,10,3,4,3,1,0,"E01011660","Loc_009","1665480002456",47.7,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33134",5,0,0,0,0,0,0,"E01011660","Loc_001","1665480266696",54.7,"Low Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33135",1,1,0,0,0,0,0,"E01011660","Loc_001","1665480266714",54.4,"Low Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33136",21,17,7,7,4,2,1,"E01011660","Loc_002","1665480462856",50.4,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33137",12,10,0,7,0,1,5,"E01011660","Loc_002","1665480528116",44.7,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33138",1,1,0,0,0,0,0,"E01032325","Loc_015","1665482613269",156.6,"Main roads","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33139",13,6,1,1,1,0,0,"E01013364","Loc_008","1665483168872",49.5,"Industry warehousing retail sheds & science parks","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33140",1,1,0,0,0,0,0,"E01013364","Loc_008","1665483273371",59.8,"Industry warehousing retail sheds & science parks","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33141",15,12,1,4,1,0,0,"E01013364","Loc_003","1665483515278",59.1,"Other retail commercial areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33142",26,4,0,1,0,0,0,"E01013364","Loc_003","1665483601168",63,"Other retail commercial areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33144",13,8,1,2,1,0,1,"E01013364","Loc_006","1665483834186",56.8,"Medium Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33145",4,4,3,0,3,0,0,"E01032325","Loc_014","1665483870226",126.3,"Other highways","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33146",23,13,2,6,1,0,3,"E01013364","Loc_014","1665484034093",53.6,"Main roads","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33147",8,4,0,1,0,0,0,"E01013364","Loc_014","1665484110181",56.2,"Main roads","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33148",19,16,1,6,1,3,0,"E01013364","Loc_007","1665484347329",55.6,"Industry warehousing retail sheds & science parks","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33149",10,3,0,0,0,0,0,"E01013364","Loc_007","1665484347348",62.8,"Industry warehousing retail sheds & science parks","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33150",2,0,0,0,0,0,0,"E01013364","Loc_013","1665484536625",57.7,"Low Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33151",10,3,0,0,0,0,0,"E01013364","Loc_013","1665484780112",59.9,"Low Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33152",7,4,0,1,0,0,0,"E01013364","Loc_015","1665485167136",50.4,"High Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33153",7,4,0,1,0,0,0,"E01013364","Loc_015","1665485167159",42.4,"High Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33154",3,3,0,1,0,0,0,"E01013364","Loc_001","1665485396086",51.2,"Medium Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33155",17,10,1,3,1,0,0,"E01013364","Loc_001","1665485396112",53.6,"Medium Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33156",7,6,2,2,2,2,0,"E01032325","Loc_012","1665485629624",122.7,"Low Obstruction housing areas","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33157",21,7,0,2,0,0,0,"E01013364","Loc_005","1665485665581",40.9,"Other retail commercial areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33158",52,6,0,1,0,0,0,"E01013364","Loc_005","1665485665598",50.3,"Other retail commercial areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33159",2,1,0,1,0,1,0,"E01032325","Loc_007","1665485933866",110.1,"Medium Obstruction housing areas","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33160",14,7,1,1,1,0,0,"E01013364","Loc_009","1665486150228",66.6,"Medium Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33161",27,9,1,1,1,0,0,"E01013364","Loc_009","1665486150249",52.7,"Medium Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33162",15,10,2,2,2,0,0,"E01013364","Loc_002","1665486346549",69.2,"Main roads","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33163",6,2,0,0,0,0,0,"E01013364","Loc_002","1665486426774",64.4,"Main roads","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33164",22,13,4,0,3,0,0,"E01013364","Loc_010","1665486593297",56.5,"Medium Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33165",21,15,3,6,3,0,0,"E01013364","Loc_012","1665486829213",49.6,"High Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33166",22,12,1,5,1,1,1,"E01013364","Loc_012","1665486829236",55.5,"High Obstruction housing areas","York 019E","Yorkshire and The Humber",15.384,0.075,0.058,6.078,0.832,-0.414,16.011,33.649,3,"Urban city and town"
"33167",34,32,11,6,9,1,0,"E01032325","Loc_006","1665486882741",130.8,"Medium Obstruction housing areas","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33168",4,3,0,1,0,0,0,"E01032325","Loc_011","1665487225700",130.1,"Low Obstruction housing areas","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33169",7,6,0,4,0,1,1,"E01032325","Loc_009","1665487856287",111.7,"Low Obstruction housing areas","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33170",20,10,2,2,2,0,0,"E01032325","Loc_008","1665488493283",132.5,"Low Obstruction housing areas","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33171",4,3,1,0,1,0,0,"E01032325","Loc_004","1665490059259",120.8,"Medium Obstruction housing areas","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33172",19,14,6,0,6,0,0,"E01032325","Loc_005","1665490685443",110.4,"Medium Obstruction housing areas","Worcester 014C","West Midlands (England)",5.568,0.046,0.04,4.124,-0.491,-0.768,19.992,7.012,1,"Urban city and town"
"33173",15,6,2,2,2,0,0,"E01008218","Loc_001","1665493430687",51.5,"Main roads","Gateshead 021A","North East (England)",56.101,0.311,0.258,58.962,2.005,1.115,16.021,8.55,5,"Urban major conurbation"
"33174",37,18,2,4,2,0,1,"E01008218","Loc_001","1665493430706",67.8,"Main roads","Gateshead 021A","North East (England)",56.101,0.311,0.258,58.962,2.005,1.115,16.021,8.55,5,"Urban major conurbation"
"33184",19,14,3,4,3,0,0,"E01016898","Loc_006","1665493572834",49.5,"Low Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33185",39,9,2,3,2,0,0,"E01016898","Loc_010","1665493572848",54,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33186",13,10,2,4,2,1,2,"E01016898","Loc_010","1665493572862",51.3,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33187",3,2,1,0,1,0,0,"E01016898","Loc_012","1665493572875",55.1,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33188",1,1,1,0,1,0,0,"E01016898","Loc_012","1665493572889",50.8,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33189",1,1,0,1,0,0,0,"E01016898","Loc_007","1665493572904",50.7,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33190",4,3,2,1,2,0,1,"E01016898","Loc_007","1665493572918",60.2,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33191",14,7,2,4,2,1,0,"E01016898","Loc_009","1665493572933",57.6,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33192",3,1,1,0,1,0,0,"E01016898","Loc_009","1665493572948",51.6,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33193",6,4,1,1,1,0,0,"E01016898","Loc_005","1665493572961",55,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33194",7,5,2,1,2,0,1,"E01016898","Loc_005","1665493572974",54.2,"Medium Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33195",3,3,2,0,2,0,0,"E01016898","Loc_001","1665493572990",50.2,"Low Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33196",9,9,4,3,4,0,1,"E01016898","Loc_001","1665493573004",54.6,"Low Obstruction housing areas","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33197",3,3,0,1,0,0,0,"E01016898","Loc_003","1665493573017",52.4,"Industry warehousing retail sheds & science parks","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33198",13,12,4,4,4,1,1,"E01016898","Loc_003","1665493573031",56,"Industry warehousing retail sheds & science parks","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33199",3,3,2,0,2,0,0,"E01016898","Loc_015","1665493573046",48.9,"Rural roads","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33200",3,2,0,0,0,0,0,"E01016898","Loc_015","1665493573059",54.9,"Rural roads","Brighton and Hove 002A","South East (England)",21.252,0.127,0.079,47.387,0.425,-0.533,20.53,11.146,3,"Urban city and town"
"33201",2,1,0,1,0,0,0,"E01031635","Loc_003","1665493573088",52.8,"Industry warehousing retail sheds & science parks","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33202",1,1,0,0,0,0,0,"E01031635","Loc_003","1665493573102",51.2,"Industry warehousing retail sheds & science parks","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33203",8,7,1,2,1,1,0,"E01031635","Loc_012","1665493573117",53.4,"Industry warehousing retail sheds & science parks","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33204",2,0,0,0,0,0,0,"E01031635","Loc_012","1665493573133",55.6,"Industry warehousing retail sheds & science parks","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33205",6,1,1,0,1,0,0,"E01031635","Loc_008","1665493573146",52.6,"Main roads","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33206",9,7,0,1,0,0,0,"E01031635","Loc_008","1665493573159",50,"Main roads","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33207",3,2,1,0,1,0,0,"E01031635","Loc_004","1665493573174",50.8,"Medium Obstruction housing areas","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33208",3,2,1,1,1,0,0,"E01031635","Loc_004","1665493573190",47.4,"Medium Obstruction housing areas","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33209",18,13,1,7,1,2,0,"E01031635","Loc_007","1665493573203",48.9,"Medium Obstruction housing areas","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33210",17,1,0,0,0,0,0,"E01031635","Loc_007","1665493573219",53.5,"Medium Obstruction housing areas","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33212",14,8,1,6,1,0,0,"E01031635","Loc_014","1665493573249",50,"Medium Obstruction housing areas","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33213",15,4,1,0,1,0,0,"E01031635","Loc_002","1665493573264",50.6,"Medium Obstruction housing areas","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
"33214",24,7,1,3,1,1,0,"E01031635","Loc_002","1665493573277",49.9,"Medium Obstruction housing areas","Horsham 011D","South East (England)",5.707,0.026,0.041,11.748,-0.947,-2.107,4.622,29.153,1,"Rural town and fringe"
